Trade,isTrade
"""If you're interested in trading, I have 27 aluminum that I'm willing to offer for 30 horses.""",1
"""I'm looking to trade 1 horses for 17 wood. Would you consider the offer?""",1
"""I'm looking to acquire 18 iron and am willing to offer 23 wheat in exchange. Let me know if you're interested in a trade.""",1
"""I'm looking to diversify my assets and would like to trade 26 coal for 31 gold. Would you consider it?""",1
"""I'm looking to acquire 27 wood and can offer 11 gold in exchange. Would you be interested in a trade?""",1
"""I'm willing to exchange 12 aluminum for 29 wood. Let me know if you're interested.""",1
"""I have 10 aluminum that I'm willing to offer in exchange for 5 stones. Let me know if you're interested in a trade.""",1
"""I'm looking to trade 15 iron for 31 stones. Would you consider the offer?""",1
"""I'd like to offer 41 horses in exchange for 16 stones. Let me know if you're interested in making a trade.""",1
"""I'd like to make a trade. I have 24 wood that I can offer for 7 aluminum.""",1
"""I have 16 gold that I'm looking to trade for 34 wheat. Would you be open to that exchange?""",1
"""I'm interested in trading 40 coal for 40 gold. Would you be open to a trade?""",1
"""I have 30 wood that I'm looking to trade for 6 coal. Let me know if you're interested.""",1
"""I'm willing to offer 4 aluminum for 10 coal. Are you open to a trade?""",1
"""I'm looking to trade 31 horses for 18 stones. Would you consider the offer?""",1
"""I'd like to offer 16 gold for 38 stones. Would you consider the trade?""",1
"""I have 41 wheat that I can trade for 18 wood. Are you interested?""",1
"""I'd like to acquire 38 wood and am willing to offer 6 coal in exchange. Would you be interested in a trade?""",1
"""I'd like to acquire 42 aluminum and am willing to offer 7 stones in exchange. Would you be interested in a trade?""",1
"""I have 3 wood that I'm looking to trade for 9 stones. Let me know if you're interested.""",1
"""I have 24 aluminum that I'm willing to trade for 43 gold. Would you be interested?""",1
"""I'm looking to acquire 2 stones and am willing to offer 34 wood in exchange. Let me know if you're interested in a trade.""",1
"""I'm willing to offer 40 iron for 13 wheat. Are you open to a trade?""",1
"""I'm willing to trade 36 wheat for 12 iron. Is that something you'd be interested in?""",1
"""I'd like to acquire 30 horses and can offer 50 iron in exchange. Would you be interested in trading?""",1
"""I'd like to acquire 37 wheat and am willing to offer 21 iron in exchange. Are you interested in making a trade?""",1
"""How about a trade? I have 5 wheat that I'm willing to exchange for 21 coal.""",1
"""I'm looking to acquire 12 stones and am willing to trade 20 horses for them. Would you be interested?""",1
"""How about we make a trade? I'm willing to offer 46 aluminum in exchange for 49 wood.""",1
"""I'm interested in acquiring 32 gold and am willing to trade 22 horses in exchange. Would you be open to that?""",1
"""I have 7 stones that I'm looking to trade for 38 iron. Let me know if you're interested.""",1
"""I'm willing to trade 20 stones for 42 iron. Would you consider the offer?""",1
"""I'm interested in acquiring 47 coal and am willing to offer 33 stones in exchange. Let me know if you're interested in a trade.""",1
"""I have 36 iron that I'm willing to trade for 45 stones. Would you be interested in making a deal?""",1
"""I have 36 wood that I'm willing to trade for 32 horses. Are you open to a deal?""",1
"""I'm looking to acquire 29 gold and can offer 43 stones in exchange. Would you be interested in a trade?""",1
"""I'm looking to acquire 25 coal and am willing to offer 49 iron in exchange. Let me know if you're interested in a trade.""",1
"""I'm willing to trade 9 horses for 27 wood. Would you be interested in making a deal?""",1
"""I'd like to offer 8 gold in exchange for 36 wheat. Let me know if you're interested in making a trade.""",1
"""I'm interested in trading 4 horses for 46 wood. Would you be open to a trade?""",1
"""I'm interested in acquiring 22 wheat and am willing to offer 19 wood in exchange. Are you open to a trade?""",1
"""I'm willing to exchange 17 horses for 35 wood. Let me know if you're interested.""",1
"""I'd like to offer 38 horses for 35 iron. Are you open to a trade?""",1
"""I have 12 iron that I'm looking to trade for 4 horses. Would you be open to that exchange?""",1
"""How about a trade? I have 1 gold that I can offer in exchange for 46 coal.""",1
"""I'm interested in acquiring 9 gold and am willing to offer 21 aluminum in exchange. Are you open to a trade?""",1
"""I'd like to acquire 15 stones and am willing to trade 6 coal in exchange. Let me know if you're interested in a deal.""",1
"""I have 6 horses that I'm willing to trade for 16 stones. Are you open to a deal?""",1
"""I'm interested in trading 23 wood for 43 wheat. Let me know if you'd like to make a deal.""",1
"""I'm looking to acquire 4 wheat and am willing to offer 14 coal in exchange. Would you be interested?""",1
"""I'm willing to offer 46 coal for 25 horses. Let me know if you're interested in making a trade.""",1
"""I'd like to trade 14 horses for 16 aluminum. Let me know if you're interested.""",1
"""I'm looking to diversify my assets and would like to trade 36 stones for 14 horses. Would you consider it?""",1
"""I have 23 wheat that I'm looking to trade for 37 coal. Would you be open to that exchange?""",1
"""I'd like to acquire 15 stones and can offer 16 horses in exchange. Would you be interested in trading?""",1
"""I'd like to acquire 34 wood and can offer 1 wheat in exchange. Would you be interested in trading?""",1
"""I'm willing to trade 25 horses for 18 gold. Let me know if you're interested.""",1
"""I'd like to acquire 14 horses and can offer 21 coal in exchange. Let me know if you're interested in a trade.""",1
"""I'm interested in trading 12 gold for 43 iron. Let me know if you're interested.""",1
"""I'd like to trade 22 wheat for 1 stones. What do you think?""",1
"""I'd like to trade 2 coal for 8 wood. Let me know if you're interested.""",1
"""I'm looking to trade 26 coal for 50 iron. Would you consider the offer?""",1
"""I'd like to make a trade. I have 14 coal that I can offer for 43 wheat.""",1
"""I'm looking to acquire 1 iron and am willing to trade 23 horses for them. Would you be interested?""",1
"""I'm interested in acquiring 22 stones and am willing to offer 24 wheat in exchange. Are you open to a trade?""",1
"""I'd like to make a trade. I have 42 horses that I'm willing to offer for 11 stones.""",1
"""I have 31 horses and I'm interested in trading them for 14 aluminum. Would you consider the offer?""",1
"""I have 42 aluminum that I'm looking to exchange for 33 gold. Are you open to a trade?""",1
"""I'd like to offer 9 gold in exchange for 23 wood. Let me know if you're interested in making a trade.""",1
"""I'd like to make a trade. I have 15 iron that I'm willing to offer for 20 wood. Would you be interested?""",1
"""I'm looking to acquire 25 wheat and am willing to trade 40 iron for them. Would you be interested?""",1
"""I'd like to make a trade. I have 48 coal that I'm willing to offer for 28 gold.""",1
"""I'm looking to diversify my assets and would like to trade 35 gold for 14 aluminum. What do you think?""",1
"""How about a trade? I have 40 horses that I can offer in exchange for 14 coal.""",1
"""I have 19 wood that I'm looking to exchange for 18 gold. Are you open to a trade?""",1
"""I'm looking to acquire 3 horses and am willing to trade 20 stones for them. Would you be interested?""",1
"""How about we make a deal? I have 15 wheat and I'm interested in trading them for 7 coal.""",1
"""How about a trade? I'll give you 33 wheat in exchange for 14 wood.""",1
"""I have 36 coal that I'm willing to trade for 16 gold. Would you consider the offer?""",1
"""I'd like to offer 38 iron for 9 horses. Are you open to a trade?""",1
"""I'm willing to exchange 48 gold for 48 horses. Let me know if you're interested.""",1
"""I'm willing to offer 42 wood for 48 horses. Are you open to a trade?""",1
"""I'm willing to exchange 42 wheat for 5 aluminum. Is that something you'd be interested in?""",1
"""How about a trade? I have 16 wood that I'm willing to exchange for 14 wheat.""",1
"""I'm willing to trade 27 wood for 27 aluminum. Let me know if you're interested.""",1
"""I'm looking to acquire 19 wheat and am willing to offer 8 gold in exchange. Would you be interested?""",1
"""I have 50 wheat that I'm looking to trade for 2 stones. Would you be open to that exchange?""",1
"""I'd like to make a trade. I have 5 gold that I'm willing to offer for 16 horses.""",1
"""I'm interested in trading 30 wood for 40 horses. Would you be open to a trade?""",1
"""I'm interested in acquiring 46 iron. I have 36 stones that I can offer in exchange. Would you consider the trade?""",1
"""Would you be willing to trade 49 iron for 15 aluminum ? Let me know.""",1
"""I'm interested in acquiring 1 wood and am willing to offer 43 gold in exchange. Are you open to a trade?""",1
"""I'm interested in trading 40 horses for 21 aluminum. What do you think?""",1
"""I'm interested in trading 44 wheat for 33 coal. What do you think?""",1
"""I'd like to acquire 16 aluminum and can offer 13 stones in exchange. Would you be interested in trading?""",1
"""I have 21 stones that I'm willing to offer in exchange for 48 aluminum. Let me know if you're interested in a trade.""",1
"""I'm willing to exchange 31 coal for 11 wheat. Let me know if you're interested.""",1
"""I'd like to acquire 2 gold and am willing to trade 45 aluminum in exchange. Let me know if you're interested in a deal.""",1
"""I have 14 coal that I'm willing to offer in exchange for 1 wood. Let me know if you're interested in a trade.""",1
"""Would you be willing to trade 18 horses for 39 wood ? Let me know.""",1
"""I'm interested in acquiring 11 horses and am willing to offer 48 gold in exchange. Let me know if you're interested in a trade.""",1
"""I have 13 aluminum and am interested in exchanging them for 40 stones. Are you open to a trade?""",1
"""I'd like to acquire 24 aluminum and am willing to offer 47 horses in exchange. Are you interested in making a trade?""",1
"""I have 25 wheat that I'm willing to offer in exchange for 29 iron. Let me know if you're interested in a trade.""",1
"""I'd like to offer 36 wheat for 5 coal. Are you open to a trade?""",1
"""Would you be willing to trade 3 gold for 43 wood ? Let me know.""",1
"""How about a trade? I have 47 horses that I'm willing to exchange for 21 aluminum.""",1
"""I have 16 aluminum that I'm looking to exchange for 20 horses. Are you open to a trade?""",1
"""I'm willing to trade 13 iron for 25 coal. Let me know if you're interested.""",1
"""I'm interested in acquiring 34 wood and am willing to offer 27 stones in exchange. Are you open to a trade?""",1
"""I'm interested in acquiring 23 gold and am willing to offer 27 horses in exchange. Are you open to a trade?""",1
